Date;Opérateur;06:00:00;07:00:00;08:00:00;09:00:00;10:00:00;11:00:00;12:00:00;13:00:00;14:00:00;15:00:00;16:00:00;17:00:00;18:00:00;19:00:00;20:00:00;21:00:00;22:00:00;23:00:00;00:00:00;01:00:00;02:00:00;03:00:00;04:00:00;05:00:00;Secteur d'activité;Statut;Consommation Journalière (MWh PCS 0°C)
2023-08-30;NaTran;17618.171;17930.086;17917.804;17526.173;16486.785;13714.813;12745.837;12669.918;12602.232;12782.038;13008.693;13417.739;16203.915;17662.088;17409.446;17199.576;15352.184;15552.18;16031.92;15369.691;15744.825;15779.767;15438.776;15896.293;Industriel;Meilleur Statut;372060.94999999995
2023-08-28;NaTran;15115.681;15418.484;15680.502;15849.322;15478.316;15048.287;14196.938;12232.696;12452.107;12619.16;12465.232;13826.756;15165.541;16020.754;16358.598;16416.267;14953.427;14982.9;15443.079;14852.61;14672.68;15258.518;15303.572;16271.625;Industriel;Meilleur Statut;356083.052
2023-08-22;NaTran;15928.623;15742.708;16051.866;15767.52;15587.093;15616.325;15858.632;15880.57;16110.613;16996.848;16787.175;17608.616;18047.533;18133.602;18389.052;18365.119;17776.672;17556.451;16798.138;16768.95;16725.333;16454.302;16135.856;16371.208;Industriel;Meilleur Statut;401458.80500000005
2023-08-18;NaTran;11839.876;12419.233;12190.802;12241.841;12060.209;11198.564;10996.335;11070.208;11172.645;11283.662;11329.31;11542.834;11860.213;11970.682;11956.897;12165.888;11849.175;12050.267;12095.716;11106.587;9979.706;9360.412;9100.982;9157.678;Industriel;Meilleur Statut;271999.722
2023-08-15;NaTran;9950.082;10007.835;10267.913;10186.876;9646.05;9409.43;9031.159;8887.599;8819.534;8980.239;9052.019;10047.466;11498.82;12366.105;12453.756;12445.674;12151.244;11857.254;11974.658;11835.308;11389.157;11126.503;11082.035;11599.601;Industriel;Meilleur Statut;256066.31699999998
2023-08-08;NaTran;9533.024;9408.641;9345.813;9631.629;9406.997;9115.855;9436.448;9646.56;9573.015;9510.376;9499.702;9723.438;9819.667;10024.759;10072.096;10057.224;10087.735;10143.405;10112.467;10076.037;10181.38;10543.297;10979.1;11328.066;Industriel;Meilleur Statut;237256.73099999994
2023-08-05;NaTran;11304.535;10824.864;10217.125;10183.129;10110.183;8949.125;8648.743;8647.266;8547.711;8538.31;8609.744;8836.622;8761.124;9580.682;10537.61;10582.897;10560.259;10524.302;9481.708;8667.182;8646.763;8560.082;8510.946;8390.295;Industriel;Meilleur Statut;226221.207
2023-08-02;NaTran;8731.686;8819.62;8783.915;9032.021;8958.691;8815.75;8737.309;8861.137;8890.924;8805.171;8827.024;8874.024;9076.566;9156.068;8846.464;8811.431;8796.821;8893.76;8961.519;8932.809;8831.535;8699.119;8841.716;8907.409;Industriel;Meilleur Statut;212892.48900000006
2023-08-01;NaTran;9529.788;10379.146;10438.313;10564.94;10486.781;9930.967;9255.987;9010.192;9035.101;9080.409;9003.918;9237.81;10986.329;12230.156;12238.728;12224.376;12212.579;11317.296;10925.588;9628.156;9039.172;8798.97;8715.804;8636.78;Industriel;Meilleur Statut;242907.28599999996
2023-07-28;NaTran;13645.852;14535.204;15150.107;14734.236;14736.953;13989.64;13223.255;12579.809;12299.234;11591.675;11445.638;13108.218;14366.325;14459.56;14264.061;14078.187;13156.742;12638.236;12602.214;12633.144;12834.055;11990.382;11468.999;11372.511;Industriel;Meilleur Statut;316904.237
2023-07-25;NaTran;13864.117;14699.906;14742.756;14814.322;15266.263;14723.945;13951.054;13386.658;13496.876;13904.533;14894.652;15450.792;15687.739;15773.318;15836.09;15988.446;15875.714;15415.965;13197.769;12073.425;11660.794;11807.185;11813.36;12470.59;Industriel;Meilleur Statut;340796.26900000003
2023-07-18;NaTran;17697.914;17673.662;17916.63;17442.563;17149.412;17138.595;17215.133;17275.644;17077.755;16458.156;16609.302;16959.615;18484.4;19108.531;18998.574;18733.985;18736.769;17466.638;17452.586;17363.896;17291.563;17423.499;17281.562;17060.464;Industriel;Meilleur Statut;422016.84800000006
2023-07-16;NaTran;8853.515;8812.345;8775.01;8799.643;8926.68;8873.447;8742.579;8779.042;8841.065;8971.493;8997.364;9248.207;10678.704;12174.666;13268.676;13661.025;13696.992;13711.175;13972.784;14059.808;14168.912;14032.858;13415.521;13673.233;Industriel;Meilleur Statut;267134.74399999995
2023-07-06;NaTran;15944.927;16200.301;16730.024;16361.029;16266.376;15537.845;12991.21;12527.22;12445.655;12574.733;13166.736;16200.331;16648.731;17137.333;17927.778;17787.501;17499.64;17474.011;16747.886;16398.089;16218.295;16753.761;16154.732;15882.836;Industriel;Meilleur Statut;379576.9799999999
2023-07-04;NaTran;14894.546;15187.195;14673.671;14641.31;13073.192;12515.217;11443.289;11484.213;11475.466;11586.506;11865.991;13702.995;15616.426;15892.436;15790.511;15394.485;15205.235;15557.102;15910.972;15434.26;14604.018;12788.084;10464.041;10396.677;Industriel;Meilleur Statut;329597.838
2023-06-27;NaTran;14746.917;14631.125;14957.922;14826.477;14274.772;13121.893;12059.603;11398.498;11503.457;11559.949;11705.477;14054.577;14685.05;14942.421;14899.465;15140.918;15076.425;15086.624;14721.087;14504.775;14735.287;14782.516;14768.001;15004.925;Industriel;Meilleur Statut;337188.161
2023-06-20;NaTran;14534.243;15005.293;14744.64;14515.004;14235.384;13848.563;13764.255;14120.88;14470.789;14547.121;14780.827;14672.175;14275.511;14571.885;14914.961;15406.508;15233.306;15288.116;15351.478;14841.409;14878.582;15235.038;15256.855;15179.469;Industriel;Meilleur Statut;353672.2919999999
2023-06-19;NaTran;13687.302;13921.573;13989.997;14048.35;13952.294;13983.941;13704.204;13605.56;13245.73;13343.087;13455.875;14129.731;14565.69;14849.2;14943.909;14893.352;14857.689;14835.414;14843.414;14923.467;14897.161;14614.733;14583.65;14617.641;Industriel;Meilleur Statut;342492.964
2023-06-08;NaTran;14012.331;14320.824;14558.052;14460.992;12437.394;11526.962;10591.103;10411.407;10315.797;10261.023;11016.137;13536.003;14276.946;14553.398;14422.259;14375.381;14084.572;14426.941;14497.411;14432.209;14361.986;14452.364;14622.332;14554.332;Industriel;Meilleur Statut;320508.15599999996
2023-06-02;NaTran;14000.803;14671.135;15473.675;15429.352;13998.894;11721.632;11306.627;11284.242;11278.532;11246.714;11748.474;13802.001;15010.501;15137.181;15481.072;15307.639;15108.423;15032.796;14721.598;14367.625;13937.82;11919.684;10934.963;10757.494;Industriel;Meilleur Statut;323678.877
2023-06-01;NaTran;13680.591;13408.521;13727.954;12574.804;11435.202;11109.594;10998.588;10908.905;11334.709;10818.637;10886.223;11658.043;13239.317;;;;;;13093.1;12864.886;13848.712;13971.722;14034.799;13691.177;Industriel;Meilleur Statut;
2018-07-05;Teréga;543.4352676;561.4900884;557.6751954;536.6526786;538.4994678;560.6007822;531.7008372;529.999425;539.6564682;517.331574;506.2408128;521.7009048;512.6744970000001;512.5451616;518.3802936000001;515.0275991999999;522.2523348000001;531.1614384;568.719837;578.6124912;575.4793662;568.3288229999999;558.8031204;548.6387616;Industriel;Définitif;12955.607226
2018-07-16;Teréga;496.9848096;494.90240939999995;504.0280746;509.0511006;514.1643606;492.2054154;481.7252376;449.1176778;450.25061580000005;449.40742919999997;447.7772016;459.30108600000005;435.083283;444.17586239999997;460.7127468;466.67821680000003;471.066597;468.8799264;461.95597080000005;456.32737439999994;450.5273334;449.4234708;452.83431599999994;451.6281882;Industriel;Définitif;11218.2087042
2018-08-28;Teréga;457.02819179999995;468.3385224;470.17227779999996;473.17205700000005;470.5773282;473.96812140000003;444.51975419999997;454.6861182;463.9501422;472.20254280000006;459.4705254;451.1519532;457.1886078;455.13528299999996;470.16525959999996;474.0954516;457.1725662;465.19436880000006;479.117475;494.3108754;490.1500854;496.22784659999996;489.800178;519.7167594;Industriel;Définitif;11307.5122914
2018-09-04;Teréga;543.7470762;509.14333980000004;493.23608820000004;477.4842396000001;468.63027900000003;472.47525;460.4219928;452.0212074;457.69391820000004;471.52278;472.71988440000007;452.9065032;456.5870478;467.9825994;492.69969719999995;498.417525;492.3076806;473.8458042;475.4118654;476.68015439999994;484.52549939999994;480.932181;488.1940128;516.5685954;Industriel;Définitif;11536.1552214
2018-10-08;Teréga;598.3817580000001;611.4305969999999;644.1414246000002;625.9672944;673.2519156000001;666.2297052;671.6287062;676.6557426;695.8725768;700.3020636;652.4138771999999;660.0125826;673.7191272000001;653.0054112;635.4569034;613.7766809999999;632.4992334;605.4530958;572.364288;569.4527376000001;567.6681096;562.1899032;558.528408;582.2719811999999;Industriel;Définitif;15102.674123399998
2018-11-23;Teréga;638.2010195999999;651.2257962;643.0776659999999;631.1437182;634.7029481999999;643.503771;650.9951982;629.1876456;641.5015788;653.5738854000001;666.759078;613.3194953999998;590.5544598;613.6994808;609.7472316;631.2038742;617.9505048;612.3961008;626.2209522;623.3535162;633.0967830000001;627.9414138;620.1642456000001;616.2039756;Industriel;Définitif;15119.724339
2018-12-19;Teréga;777.8431476000001;760.7397942;741.3224399999999;723.6165239999999;711.6675372000001;723.0430367999999;717.6139578;712.0104264000001;697.2561648;682.9029431999999;669.5593398000001;687.3795522;686.1162762000001;677.2793598;686.6336177999999;708.4892952;681.161427;663.2459676;637.809003;632.9383721999999;629.8052472;642.8210004000001;652.3497108;683.8102961999999;Industriel;Définitif;16587.414437400002
2018-12-25;Teréga;497.50014600000003;512.1120384;522.4658886;516.549546;503.9739342;508.679136;502.32164940000007;489.6407646;488.7685026;488.8457028;483.61513859999997;497.66958539999996;500.7365388;506.343078;515.5258914;510.7124088;504.2265894;505.93802759999994;501.3230598;502.277535;507.79384020000003;525.342348;542.1419136;565.0473132000001;Industriel;Définitif;12199.550576399999
2019-01-18;Teréga;762.4351908;769.3090164;764.7401682;756.4045518;751.3053282000001;736.7726412000002;723.1673592;717.7021866;713.0511252;703.3810482;703.800135;709.7956829999999;713.1874787999999;719.6692877999999;710.101476;722.2078710000001;699.0357798;719.4547314;733.5402588;734.3653985999999;732.765249;727.7291892;731.0177172;717.9889302;Industriel;Définitif;17472.9278016
2019-01-30;Teréga;867.1778154000001;839.8138536000001;907.8934014000001;911.9268612000001;906.8517;853.9074018;799.8652566;820.4967594;796.8855294;789.3710424000001;784.6508016;832.2813198;807.2353692;795.7916928;799.8051006;779.9445972;778.8437424;775.596321;758.4247908000001;764.0483742;768.317445;777.3268086000002;778.6953576000001;808.5547907999999;Industriel;Définitif;19503.7061328
2019-03-14;Teréga;711.5422122;723.2595984;704.4989472;695.4785550000001;694.8549377999999;707.3994690000001;717.6510539999999;709.7295114;683.2067310000001;672.2473104;684.4830408;684.5191344;672.9060185999999;664.4631240000001;672.4317887999999;674.5522877999999;670.8306366;667.4899734;669.0419982000001;672.1099542000001;670.43862;666.4813578;652.4620020000001;671.5244358;Industriel;Définitif;16413.6026988
2019-03-17;Teréga;589.6491120000001;594.6911873999999;604.813437;612.4863348;610.1362404;594.6200028;593.1963108;593.2644875999999;596.6953847999999;575.1384822;578.9403414000001;585.322893;573.3197658;592.8433956;603.0017387999999;604.6921224;618.3164538;620.7437484;633.1178375999999;626.950845;635.89905;647.0820504;647.8319951999999;668.4314148000001;Industriel;Définitif;14601.184631999999
2019-03-30;Teréga;705.5998019999998;704.8889585999999;683.8684470000001;668.8695510000001;671.6858543999999;658.437498;645.3806382;650.9450681999999;650.8568394;639.7640729999999;642.6776285999999;640.1019492;613.0167102;621.3874175999999;628.9440137999999;648.045549;661.5285138;675.7945092;669.4179731999999;668.6249166;666.4653162;662.608314;686.2636583999999;677.4628356000001;Industriel;Définitif;15842.636035200001
2019-04-28;Teréga;632.0811491999999;638.0315802;621.7383275999999;577.8575334;581.6774393999999;582.6138677999999;570.7591254;561.601377;573.091173;562.3974414;555.0423678000001;560.6870058000001;560.2047551999999;552.7393956;561.6083951999999;614.3752331999999;604.0494558;595.0551312;590.3068175999999;592.7431356;616.543857;640.2623652;657.3055626;658.9778994;Industriel;Définitif;14261.7503916
2019-06-01;Teréga;487.0360098;487.81503;467.758017;461.5449048;483.579045;475.3757718;466.7333598;481.408416;487.2305142;494.367021;495.75862979999994;462.2617638;457.7450508;447.1355376;471.4265304;509.100228;516.9074742;487.2405402;465.30966779999994;457.33498740000005;438.79791599999993;422.79942779999993;428.3969436;438.16527540000004;Industriel;Définitif;11291.2280622
2019-07-02;Teréga;602.76312;583.7528214;573.5623949999999;556.5462678;571.7817774;554.683437;546.487182;567.8716374;561.1361706;560.8023047999999;571.0889808;561.0659886000001;560.9246219999999;561.8941361999999;565.9466454000001;578.0740949999999;576.6524082;575.9576064;588.1572431999999;587.9025828;588.8029176;571.2864930000001;574.6361795999999;568.5874938000001;Industriel;Définitif;13710.364506
2019-07-09;Teréga;537.5961252000001;534.6314370000001;517.9251131999999;530.7102684;548.6287356;519.4651068000001;525.1538592;507.70761660000005;504.6978114;489.57860339999996;492.28261560000004;485.39876399999997;480.6985752;475.588323;475.9713162;471.8345886;483.28728839999997;491.5326708;505.92699899999997;502.99138619999997;505.2773142;518.6560086;516.4302366000001;504.9815472;Industriel;Définitif;12126.9523104
2019-07-13;Teréga;471.6821934;475.543206;464.64895440000004;457.98768;443.6364636;446.7074274;444.33126539999995;446.813703;449.3984058;441.65733120000004;438.32368620000005;441.37459800000005;436.637313;434.9810178;432.50459579999995;436.5079776;434.9689866;436.3064550000001;439.77344579999993;444.542814;437.46746579999996;435.42918;438.5452608;431.27139780000005;Industriel;Définitif;10661.0408244
2019-10-18;Teréga;671.6758284;697.8356675999999;727.7111424;717.3562896;747.6067368000001;749.323188;750.661659;756.3032892000001;760.7819033999999;777.0180078;759.6660095999999;763.7074901999999;747.9035064;733.6304928000001;735.8612778;748.9341791999999;734.4085104000001;700.9397171999999;643.6401246;658.3532796;654.1774505999999;618.2242146;612.8021538;602.9335619999999;Industriel;Définitif;17071.455681
2019-11-04;Teréga;707.3373078;720.6608591999999;743.6444616000001;758.3796738;768.4638246000001;786.4604946;793.2861954;809.2114938000001;832.468806;853.3629900000001;859.0056228;871.9120926;803.9117502;777.2335668000001;742.8032802;732.3210972;722.2910868;715.8032622000001;719.2502010000001;724.7143709999999;725.5375056;729.9750132000001;726.5571498;756.5609574;Industriel;Définitif;18381.1530636
2020-01-05;Teréga;742.1405616;767.2917851999999;772.3017774;775.4649804000001;782.263611;773.1760446000001;777.5604144;774.6849576;762.4011023999999;782.3047175999999;780.9070932;766.322271;772.433118;786.3752735999999;769.4694324000001;779.4914220000001;814.2445458000001;832.3765668;822.3275070000001;811.544544;819.3106836000001;824.9853996;837.8056458000001;857.4495876000001;Industriel;Définitif;18984.6330426
2020-01-29;Teréga;743.3807778;756.2000214;767.4772662;745.4671883999999;737.9938080000001;736.5109626;743.1010524000001;729.617085;728.3427804;743.0549328;735.316866;726.3466037999999;724.764501;723.0009276;728.9232858;749.1517434;768.9260232;785.6854847999999;819.3026628;832.3825823999998;838.4663592;820.3794551999999;795.6904302;793.3262993999999;Industriel;Définitif;18272.8090998
2020-01-31;Teréga;741.7716048;729.4155624;708.1293617999999;712.0836161999999;698.0452110000001;678.1085099999999;693.5044356;709.4387574;700.7341842;679.9141926;660.8507562;646.0774452;655.7946443999999;673.6198698000001;672.9882318;671.9856318000001;662.9070888;664.07211;658.5297372000001;662.31756;673.476498;662.7627143999999;662.4920124;657.8198964000001;Industriel;Définitif;16336.8396324
2020-02-28;Teréga;803.7172458;809.469162;796.9306464000001;793.3192812;796.3972632;785.9461608;772.9604856000001;762.5635235999999;762.3148788000001;762.9094205999999;743.5572354000001;754.7653008;736.9200234;741.0527406;721.7256204;705.3321078000001;723.6877086;726.594246;726.799779;732.5667342;755.4310272;752.7510774;747.7310592000001;749.6279784000001;Industriel;Définitif;18165.070706399998
2020-05-08;Teréga;414.1790730000001;400.8705606;397.02458699999994;392.4998532;394.3115514;397.4617206;401.8480956;400.7472408;391.3187904;385.81652160000004;381.1654602;382.1139198;396.14430419999997;402.15990419999997;392.2060914;403.05021300000004;401.70773160000005;412.1879094;402.9740154;409.12697160000005;414.68237819999996;418.109265;407.65014180000003;415.7321004;Industriel;Définitif;9615.0884004
2020-06-20;Teréga;540.5527926;535.0314744;534.7667879999999;535.3793766000001;529.4891016;521.6407488;512.8840404;518.2910621999999;521.938521;527.5791485999999;522.850887;518.920695;518.930721;520.7023152;524.0499966;525.4787015999999;522.625302;527.5851642;531.2717244;550.5527250000001;549.27441;545.2860671999999;513.0745344000001;495.5280318;Industriel;Définitif;12643.6843296
2020-07-24;Teréga;494.8743366;484.2136908;477.14937119999996;495.720531;511.7049828;475.52315400000003;493.58298779999996;482.58446580000003;477.5072994;470.8580562;463.2122286;471.743352;488.2551714;479.74109219999997;484.3289898;498.8376144;492.77288699999997;485.1801972;482.5734372;483.26122080000005;464.5085904;463.95114480000007;448.397811;447.3290394;Industriel;Définitif;11517.811651799999
2020-09-07;Teréga;510.20008019999995;512.3496546;494.35900019999997;510.36550919999996;503.8486092;487.7839494;486.92271600000004;477.29374559999997;456.8186484;473.6502972;482.531328;483.9259446;487.49720579999996;482.7138012;477.7519338;488.9760408;493.75643759999997;492.71874660000003;504.65670479999994;508.4194626;512.6754996;505.20813480000004;503.94786660000005;516.3319818;Industriel;Définitif;11854.7032986
2020-09-21;Teréga;659.1603726;660.2481936;662.2283285999999;648.0475541999999;652.7597742;637.8711642000001;644.8492602;666.7500546;639.8663382000001;637.8862032;637.2605808;639.4502591999999;655.675335;672.0568164;649.5283944;614.7822888000001;603.1421028;593.8289514;601.9550244000001;597.4262802;590.1163235999999;584.6932602;577.2028356;612.3178979999999;Industriel;Définitif;15139.1035944
2020-10-16;Teréga;758.822823;811.7250120000001;840.5317152;818.1326286000001;796.1666651999999;785.2643928;765.7417656;754.8013944;762.2346708;763.3024398;750.0039534;757.2738059999999;750.9343662;726.9291143999999;721.8720000000001;677.712483;652.597353;646.5296177999999;640.3405680000001;648.2731392000001;639.2357028;620.5221738;614.9838114;631.0655154;Industriel;Définitif;17334.9971118
2020-10-18;Teréga;604.0634921999999;612.4652802;654.9985800000001;675.7664364000001;639.8944110000001;635.2694172;625.0188348;609.4344203999999;581.0147208;575.1745758;574.7725332;547.8025931999999;536.987547;547.36947;541.0921914;548.7861438;554.106942;559.7094708000001;555.3992934;554.7796866;559.8708894;560.1054978;581.3736516;594.5177376;Industriel;Définitif;14029.773816599998
2020-11-07;Teréga;704.7435816;725.1374682000001;734.5308275999998;752.0241924;746.1008316000001;755.7618851999999;719.2712555999999;746.6833422;763.855875;754.8314724;711.2073438;691.9103015999999;652.3096067999999;609.9126606;612.9154476;590.4802674;601.2201186;592.5706883999999;589.2601032000001;581.8037670000001;597.4934543999999;595.7830188;595.5634494;592.8474060000001;Industriel;Définitif;16018.218365400002
2020-12-17;Teréga;669.0460085999999;712.0976526000001;705.7040724000001;689.5902852;688.7851974000001;685.3773600000001;679.2113699999999;660.6071244;667.0618632000001;725.872374;740.5965576;741.678363;669.3487938;678.8414106;711.5903370000001;712.6109838;691.9704576;693.1886165999999;696.2926662;697.7233764;704.7255347999999;688.1826348000001;697.8657456;753.9291324;Industriel;Définitif;16761.897918000002
2020-12-19;Teréga;611.2340873999999;605.5673921999999;617.3730072;620.2153781999999;612.8021538;589.3613657999999;596.2582512;627.6656988;632.003949;617.8883436;593.3827944;589.7874708;603.9461879999999;577.8665567999999;581.4468414;581.7225564;587.6318808;578.590434;578.9423466000001;583.9523388;586.9230426;586.4668596;585.448218;612.0732636;Industriel;Définitif;14358.550419
2021-03-17;Teréga;633.3063263999999;623.5299738;602.1154403999999;607.1835834;603.8860320000001;596.9821284;594.4455504;598.4429166;617.8241772;595.5584364;585.9685674;572.38434;539.113059;542.0175912000001;553.0171157999999;552.1288122000001;526.2557166;544.4398728;545.0564718;547.9650144000001;554.7516138;568.0711547999999;575.2146798;587.4203322000001;Industriel;Définitif;13867.0789068
2021-04-18;Teréga;548.2186721999999;549.379683;537.3244205999999;525.4436105999999;515.8306818;508.187862;504.5945436;524.7097074;505.75655699999993;496.5316344000001;493.1077554;492.00690059999994;498.317265;507.1541814;521.9525574;525.0124926;537.0487056;547.5820212;547.0807212000001;549.6132888;564.538995;575.9786610000001;585.1684926000001;600.1804224;Industriel;Définitif;12760.7198328
2021-04-27;Teréga;609.8394708000001;596.3214150000001;580.2417161999999;548.22168;550.0654614000001;540.6801228;539.1291006;556.1662823999999;557.9037882;565.1786538;562.3473114000001;576.0899496000001;568.1072484;565.5155274000001;570.8623931999999;566.208324;571.3195788;573.9624324;566.5251456000001;578.1272328;568.3929893999999;573.7408578;601.1298846;628.9921386000001;Industriel;Définitif;13715.068705200001
2021-05-07;Teréga;566.7707826;580.7039148;576.5872391999999;564.0407028;572.4454986;560.4975144;554.9431104;541.10322;556.899183;556.573338;535.4936730000001;519.8781779999999;512.2183140000001;539.2814957999999;562.2761267999999;542.0827602;552.8416608;547.0105392;552.6752292;549.269397;537.6262032;538.5255354000001;530.385426;534.7357073999999;Industriel;Définitif;13184.8647498
2021-05-08;Teréga;546.5192652;566.9402220000001;547.7775282;544.6173329999999;524.2414931999999;526.0572018;535.4415378;531.984573;531.3599532000001;538.0743654;506.6719308;503.019459;519.5583485999999;522.0618408;509.3619066;516.9395574;518.9618016;517.7837466;512.3255922;526.460247;513.2439738;519.6586086000001;522.8980092;538.6578786;Industriel;Définitif;12640.6163736
2021-05-09;Teréga;537.8928948;553.3349400000001;548.3810934;539.1952722000001;522.4338054;507.65447879999994;503.4575952;510.8617962;492.3277326;480.034854;505.1870802;505.5831072;497.0559942;500.8177494;503.95187699999997;499.7770506;487.03300200000007;492.7538376;493.5087954;488.32735859999997;497.259522;497.47708620000003;510.54397200000005;519.0249653999999;Industriel;Définitif;12193.875860399998
2021-05-11;Teréga;548.9295156;561.0218742;529.3186596;532.7285022;498.77846100000005;495.74960639999995;484.09037099999995;491.05042019999996;489.2066388;484.52850720000004;474.51955139999995;501.0463422000001;487.04302799999994;477.558432;441.75658860000004;479.5345566;478.09783080000005;493.83865080000004;502.8049026;516.3821118;507.35470139999995;500.031711;489.97563299999996;493.2481194;Industriel;Définitif;11958.594715800002
2021-06-20;Teréga;461.97401759999997;461.51382419999993;453.741669;437.5095749999999;459.16974539999995;453.6153413999999;448.76075219999996;467.52541379999997;456.12685439999996;457.83528479999995;456.388533;459.1396674;466.48672020000004;470.3186574;480.7607364;487.7438454;495.7846974;496.7572194;505.220166;507.8088792;503.0455266;502.90215479999995;505.6432632;503.85462480000007;Industriel;Définitif;11399.627169000001
2021-07-13;Teréga;509.1944724;527.1189552;504.643671;491.30708580000004;484.8332976;475.8098976;475.4950812;501.1706646;499.4542134;484.4102004;492.6355308;491.08350599999994;492.99045119999994;487.64458800000006;475.99237080000006;473.5861308;505.89591839999997;514.4029794;475.1541972;460.2064338;451.88485380000003;440.98157879999997;436.03274519999997;436.3004394;Industriel;Définitif;11588.229262800001
2021-08-07;Teréga;317.25071280000003;310.51023299999997;316.3293234;326.8656468;311.0696838;310.7749194;302.30294940000005;302.42025359999997;306.479781;301.892886;304.0514838;305.9062938;286.63030619999995;290.74497660000003;299.94583680000005;294.9167952;295.240635;293.27152859999995;294.55184879999996;291.3716016;294.0234786;296.6432724;298.0810008;295.27171560000005;Industriel;Définitif;7246.547163
2021-08-29;Teréga;460.2054312;481.22794799999997;484.15554000000003;487.6636374;482.3087508;469.91561220000006;476.2510416;470.0369268;466.138818;458.900046;458.0117424;466.4235564;452.2387716;456.5950686;456.27423660000005;443.279538;443.610396;439.02450359999995;454.1818104;464.8344354;460.53428399999996;471.05757359999996;473.8067028;487.98647459999995;Industriel;Définitif;11164.662846000001
2021-11-07;Teréga;653.2119467999999;651.0513437999999;657.7136208;656.8975043999999;676.7750520000001;665.3744873999999;649.7469612;648.6350778;656.512506;649.0100502;649.4431734;656.9486370000001;681.9193925999999;688.8533742;681.7158648000002;674.6254776000001;700.7000958;680.7262986000001;675.8165664;682.1068788;685.9809252;684.1060632;697.7755116000001;709.2121698000001;Industriel;Définitif;16114.8589794
2021-12-03;Teréga;800.1570132;805.6562742;815.1178104;799.3098161999999;792.4510296;778.6372068000001;780.4569258;787.1542938;807.9482178000001;812.3646708;797.813937;789.7540356000001;784.303902;776.8114722;773.4547673999999;750.3739128000001;717.6630852000001;718.7779764000001;730.1464578;744.8535972;742.7280851999999;739.106694;730.8131867999999;736.464843;Industriel;Définitif;18512.319211199996
2021-12-19;Teréga;782.509248;805.1018364;797.7718278;763.53003;717.4334897999998;718.5443706;708.2486712000001;699.6924827999999;704.9200392;711.5331888;767.5003260000001;779.9907168;768.6152172;761.4185544000001;757.5735834;778.6702926;787.2485381999999;792.2735694;800.7495498000001;791.8695216;814.9654152;798.8807034;808.5668219999999;842.1358752000001;Industriel;Définitif;18459.7438698
2022-02-25;Teréga;665.0556606;704.0718396;709.5831318;706.6695761999999;686.6967816;689.7978234;652.9262057999999;650.8508238;654.8010677999999;665.9209044;637.1452818;636.4915866;647.860068;642.9713904;653.5016982000001;652.1792688;666.8713692;661.9044888000001;653.1527934000001;662.9662421999999;652.3106093999999;648.642096;636.0454295999999;644.5605114;Industriel;Définitif;15882.9766488
2022-05-01;Teréga;414.40165019999995;414.3404916;412.71126660000004;403.17453539999997;396.413001;398.4101802;393.1104366;397.962018;399.9882726;403.1725302;405.1265976;403.6607964;408.5815572;409.1991588;405.89458920000004;410.74917840000006;406.49314139999996;409.943088;416.996379;424.134891;422.91572940000003;430.2988758;446.3815824;455.81805360000004;Industriel;Définitif;9889.878000599998
2022-05-23;Teréga;475.19430120000004;479.6277984;482.8160664;484.5806424;491.5667592;480.125088;477.05612940000003;480.02382539999996;469.7271234;455.17538700000006;461.677248;465.7197312;463.1801454;467.0251164;485.4348576;485.313543;463.09692960000007;473.08082040000005;485.04785400000003;480.13110359999996;483.1088256;487.8481158;484.94157839999997;482.19244919999994;Industriel;Définitif;11443.691439
2022-06-10;Teréga;580.0742819999999;583.9372998;567.4204674;508.0655448;494.30485980000003;518.7061386;520.4416392;506.51853300000005;512.649432;512.2072853999999;503.8676586000001;504.4872654;514.1443085999999;503.9538822;493.224057;504.2195712;507.7236582;505.60215660000006;499.58555399999995;494.27377920000004;507.1932828;510.5028654;496.041363;501.3170442;Industriel;Définitif;12350.461928399998
2022-06-12;Teréga;465.42596940000004;465.45504479999994;460.6505856;469.362177;477.06615539999996;477.0360774;442.0373166;427.4464787999999;435.8031498;446.9831424;455.045049;461.4526656;454.4424864;460.06306199999995;465.071049;458.9892774;462.0010878;457.0161606;456.9570072;464.6820402;464.5988244;465.5643282;475.08000480000004;470.3336964;Industriel;Définitif;11038.5628362
2022-06-13;Teréga;470.4820812;481.538754;503.0535474;519.0781032;516.0312018;527.7606192000001;530.8807104;521.75304;539.108046;512.4298626;497.99041739999996;496.0082772;495.40070159999993;489.65179319999993;468.0848646;457.60869719999994;452.47237739999997;470.08003859999997;479.64384;482.66367119999995;479.102436;487.2465558;481.75431299999997;470.2605066;Industriel;Définitif;11830.0844556
2022-07-20;Teréga;468.8027262;470.79689759999997;451.2441924;472.8833082;470.26251179999997;467.4963384;454.0985946;468.7686378;460.89822780000003;442.8494226;453.9662514;478.8377496;480.84695999999997;481.53975660000003;489.8934198;492.20240759999996;508.2049062;531.0942642;526.2466932000001;535.7553515999999;543.339018;548.8924194;533.6719488;518.4665172;Industriel;Définitif;11751.058520999999
2022-07-29;Teréga;445.0802076;452.65384800000004;446.50891260000003;426.7707264;423.39196440000006;432.19679759999997;444.0334932;465.22043640000004;485.80983000000003;490.74462719999997;464.0945166;455.0580828;411.32066039999995;422.8405344;442.718082;434.2681692;433.83705119999996;421.6644846;428.7358224;418.560435;427.3873254;413.10027540000004;415.49348159999994;424.7785602;Industriel;Définitif;10526.268324599998
